Filename;Filetype;DTX_VERSION;Width;Height;Mipmaps Used;DTX Flags;DTX_DONT_MAP_MASTER;DTX_SECTIONSFIXED;DTX_ALPHA_MASK;DTX_FULLBRITE;Unknown;Surface Flag;Texture Group;Software Alpha Cutoff;Software Average Alpha;Unknown1;Unknown2;Unknown3;Unknown4;Unknown5;Unknown6;Unknown7;Unknown8;Light String
Blood2\SPRITETEXTURES\TESLABALL_11.DTX;0;DTX_VERSION_LT1;128;128;4;'0000101000000000;;DTX_SECTIONSFIXED ;DTX_ALPHA_MASK ;;0;0;5;8;0;0;0;226;81;97;10;176;836;
Blood2\SPRITETEXTURES\TESLABALL_12.DTX;0;DTX_VERSION_LT1;128;128;4;'0000101000000000;;DTX_SECTIONSFIXED ;DTX_ALPHA_MASK ;;0;0;5;8;0;0;0;226;81;97;10;176;836;
Blood2\SPRITETEXTURES\TESLABALL_13.DTX;0;DTX_VERSION_LT1;128;128;4;'0000101000000000;;DTX_SECTIONSFIXED ;DTX_ALPHA_MASK ;;0;0;5;8;0;0;0;226;81;97;10;176;836;
Blood2\SPRITETEXTURES\TESLABALL_14.DTX;0;DTX_VERSION_LT1;128;128;4;'0000101000000000;;DTX_SECTIONSFIXED ;DTX_ALPHA_MASK ;;0;0;5;8;0;0;0;226;81;97;10;176;836;
Blood2\SPRITETEXTURES\TESLABALL_15.DTX;0;DTX_VERSION_LT1;128;128;4;'0000101000000000;;DTX_SECTIONSFIXED ;DTX_ALPHA_MASK ;;0;0;5;8;0;0;0;226;81;97;10;176;836;
Blood2\SPRITETEXTURES\TESLABALL_16.DTX;0;DTX_VERSION_LT1;128;128;4;'0000101000000000;;DTX_SECTIONSFIXED ;DTX_ALPHA_MASK ;;0;0;5;8;0;0;0;226;81;97;10;176;836;
Blood2\SPRITETEXTURES\TESLABALL_17.DTX;0;DTX_VERSION_LT1;128;128;4;'0000101000000000;;DTX_SECTIONSFIXED ;DTX_ALPHA_MASK ;;0;0;5;8;0;0;0;226;81;97;10;176;836;
Blood2\SPRITETEXTURES\TESLABALL_18.DTX;0;DTX_VERSION_LT1;128;128;4;'0000101000000000;;DTX_SECTIONSFIXED ;DTX_ALPHA_MASK ;;0;0;5;8;0;0;0;226;81;97;10;176;836;
Blood2\SPRITETEXTURES\TESLABALL_19.DTX;0;DTX_VERSION_LT1;128;128;4;'0000101000000000;;DTX_SECTIONSFIXED ;DTX_ALPHA_MASK ;;0;0;5;8;0;0;0;226;81;97;10;176;836;
Blood2\SPRITETEXTURES\TESLABALL_20.DTX;0;DTX_VERSION_LT1;128;128;4;'0000101000000000;;DTX_SECTIONSFIXED ;DTX_ALPHA_MASK ;;0;0;5;8;0;0;0;226;81;97;10;176;836;
Blood2\SPRITETEXTURES\TESLABALL_21.DTX;0;DTX_VERSION_LT1;128;128;4;'0000101000000000;;DTX_SECTIONSFIXED ;DTX_ALPHA_MASK ;;0;0;5;8;0;0;0;226;81;97;10;176;836;
Blood2\SPRITETEXTURES\TESLAIMP_1.DTX;0;DTX_VERSION_LT1;64;64;4;'0000101000000000;;DTX_SECTIONSFIXED ;DTX_ALPHA_MASK ;;0;0;5;8;0;0;0;226;81;97;10;176;836;
Blood2\SPRITETEXTURES\TESLAIMP_2.DTX;0;DTX_VERSION_LT1;64;64;4;'0000101000000000;;DTX_SECTIONSFIXED ;DTX_ALPHA_MASK ;;0;0;5;8;0;0;0;226;81;97;10;176;836;
Blood2\SPRITETEXTURES\TESLAIMP_3.DTX;0;DTX_VERSION_LT1;64;64;4;'0000101000000000;;DTX_SECTIONSFIXED ;DTX_ALPHA_MASK ;;0;0;5;8;0;0;0;226;81;97;10;176;836;
Blood2\SPRITETEXTURES\TESLAIMP_4.DTX;0;DTX_VERSION_LT1;64;64;4;'0000101000000000;;DTX_SECTIONSFIXED ;DTX_ALPHA_MASK ;;0;0;5;8;0;0;0;226;81;97;10;176;836;
Blood2\SPRITETEXTURES\TESLAIMP_5.DTX;0;DTX_VERSION_LT1;64;64;4;'0000101000000000;;DTX_SECTIONSFIXED ;DTX_ALPHA_MASK ;;0;0;5;8;0;0;0;226;81;97;10;176;836;
Blood2\SPRITETEXTURES\TESLAIMP_6.DTX;0;DTX_VERSION_LT1;64;64;4;'0000101000000000;;DTX_SECTIONSFIXED ;DTX_ALPHA_MASK ;;0;0;5;8;0;0;0;226;81;97;10;176;836;
Blood2\SPRITETEXTURES\TESLAIMP_7.DTX;0;DTX_VERSION_LT1;64;64;4;'0000101000000000;;DTX_SECTIONSFIXED ;DTX_ALPHA_MASK ;;0;0;5;8;0;0;0;226;81;97;10;176;836;
Blood2\SPRITETEXTURES\TESLAIMP_8.DTX;0;DTX_VERSION_LT1;64;64;4;'0000101000000000;;DTX_SECTIONSFIXED ;DTX_ALPHA_MASK ;;0;0;5;8;0;0;0;226;81;97;10;176;836;
Blood2\SPRITETEXTURES\TESLAIMP_9.DTX;0;DTX_VERSION_LT1;64;64;4;'0000101000000000;;DTX_SECTIONSFIXED ;DTX_ALPHA_MASK ;;0;0;5;8;0;0;0;226;81;97;10;176;836;
Blood2\SPRITETEXTURES\TESLAIMP_10.DTX;0;DTX_VERSION_LT1;64;64;4;'0000101000000000;;DTX_SECTIONSFIXED ;DTX_ALPHA_MASK ;;0;0;5;8;0;0;0;226;81;97;10;176;836;
Blood2\SPRITETEXTURES\TESLAIMP_11.DTX;0;DTX_VERSION_LT1;64;64;4;'0000101000000000;;DTX_SECTIONSFIXED ;DTX_ALPHA_MASK ;;0;0;5;8;0;0;0;226;81;97;10;176;836;
Blood2\SPRITETEXTURES\TESLAMUZ_1.DTX;0;DTX_VERSION_LT1;64;64;4;'0000101000000000;;DTX_SECTIONSFIXED ;DTX_ALPHA_MASK ;;0;0;5;8;0;0;0;249;128;36;206;192;187;
Blood2\SPRITETEXTURES\TESLAMUZ_2.DTX;0;DTX_VERSION_LT1;64;64;4;'0000101000000000;;DTX_SECTIONSFIXED ;DTX_ALPHA_MASK ;;0;0;5;8;0;0;0;249;128;36;206;192;187;
Blood2\SPRITETEXTURES\TESLAMUZZLE_1.DTX;0;DTX_VERSION_LT1;64;64;1;'0000101000000000;;DTX_SECTIONSFIXED ;DTX_ALPHA_MASK ;;0;0;5;8;0;0;0;226;81;97;10;176;836;
Blood2\SPRITETEXTURES\TESLAMUZZLE_2.DTX;0;DTX_VERSION_LT1;64;64;1;'0000101000000000;;DTX_SECTIONSFIXED ;DTX_ALPHA_MASK ;;0;0;5;8;0;0;0;226;81;97;10;176;836;
Blood2\SPRITETEXTURES\TESLAMUZZLE_3.DTX;0;DTX_VERSION_LT1;64;64;1;'0000101000000000;;DTX_SECTIONSFIXED ;DTX_ALPHA_MASK ;;0;0;5;8;0;0;0;226;81;97;10;176;836;
Blood2\SPRITETEXTURES\TESLAMUZZLE_4.DTX;0;DTX_VERSION_LT1;64;64;1;'0000101000000000;;DTX_SECTIONSFIXED ;DTX_ALPHA_MASK ;;0;0;5;8;0;0;0;226;81;97;10;176;836;
Blood2\SPRITETEXTURES\TESLAMUZZLE_5.DTX;0;DTX_VERSION_LT1;64;64;1;'0000101000000000;;DTX_SECTIONSFIXED ;DTX_ALPHA_MASK ;;0;0;5;8;0;0;0;226;81;97;10;176;836;
Blood2\SPRITETEXTURES\TESLAMUZZLE_6.DTX;0;DTX_VERSION_LT1;64;64;1;'0000101000000000;;DTX_SECTIONSFIXED ;DTX_ALPHA_MASK ;;0;0;5;8;0;0;0;226;81;97;10;176;836;
Blood2\SPRITETEXTURES\TESLAPRIME_1.DTX;0;DTX_VERSION_LT1;64;64;1;'0000101000000000;;DTX_SECTIONSFIXED ;DTX_ALPHA_MASK ;;0;0;5;8;0;0;0;226;81;97;10;176;836;
Blood2\SPRITETEXTURES\TESLAPRIME_2.DTX;0;DTX_VERSION_LT1;64;64;1;'0000101000000000;;DTX_SECTIONSFIXED ;DTX_ALPHA_MASK ;;0;0;5;8;0;0;0;226;81;97;10;176;836;
Blood2\SPRITETEXTURES\TESLAPRIME_3.DTX;0;DTX_VERSION_LT1;64;64;1;'0000101000000000;;DTX_SECTIONSFIXED ;DTX_ALPHA_MASK ;;0;0;5;8;0;0;0;226;81;97;10;176;836;
Blood2\SPRITETEXTURES\TESLAPRIME_4.DTX;0;DTX_VERSION_LT1;64;64;1;'0000101000000000;;DTX_SECTIONSFIXED ;DTX_ALPHA_MASK ;;0;0;5;8;0;0;0;226;81;97;10;176;836;
Blood2\SPRITETEXTURES\TESLAPRIME_5.DTX;0;DTX_VERSION_LT1;64;64;1;'0000101000000000;;DTX_SECTIONSFIXED ;DTX_ALPHA_MASK ;;0;0;5;8;0;0;0;226;81;97;10;176;836;
Blood2\SPRITETEXTURES\TESLAPRIME_6.DTX;0;DTX_VERSION_LT1;64;64;1;'0000101000000000;;DTX_SECTIONSFIXED ;DTX_ALPHA_MASK ;;0;0;5;8;0;0;0;226;81;97;10;176;836;
Blood2\SPRITETEXTURES\TESLAPRIME_7.DTX;0;DTX_VERSION_LT1;64;64;1;'0000101000000000;;DTX_SECTIONSFIXED ;DTX_ALPHA_MASK ;;0;0;5;8;0;0;0;226;81;97;10;176;836;
Blood2\SPRITETEXTURES\TESLAPRIME_8.DTX;0;DTX_VERSION_LT1;64;64;1;'0000101000000000;;DTX_SECTIONSFIXED ;DTX_ALPHA_MASK ;;0;0;5;8;0;0;0;226;81;97;10;176;836;
Blood2\SPRITETEXTURES\TWINS.DTX;0;DTX_VERSION_LT1;128;128;4;'0000101000000000;;DTX_SECTIONSFIXED ;DTX_ALPHA_MASK ;;0;0;0;0;0;0;0;14;74;33;41;181;164;
Blood2\SPRITETEXTURES\WATERBLOOD.DTX;0;DTX_VERSION_LT1;128;128;4;'0000101000000000;;DTX_SECTIONSFIXED ;DTX_ALPHA_MASK ;;0;0;5;8;0;0;0;178;175;28;12;94;144;
Blood2\SPRITETEXTURES\WATERBLOOD2.DTX;0;DTX_VERSION_LT1;128;128;4;'0000101000000000;;DTX_SECTIONSFIXED ;DTX_ALPHA_MASK ;;0;0;5;8;0;0;0;178;175;28;12;94;144;
Blood2\SPRITETEXTURES\WATERBLUE.DTX;0;DTX_VERSION_LT1;128;128;4;'0000101000000000;;DTX_SECTIONSFIXED ;DTX_ALPHA_MASK ;;0;0;5;8;0;0;0;129;253;62;249;126;349;
Blood2\SPRITETEXTURES\WATERBLUE2.DTX;0;DTX_VERSION_LT1;128;128;4;'0000100000000000;;DTX_SECTIONSFIXED ;;;0;0;0;0;0;0;0;249;128;36;206;192;187;
Blood2\SPRITETEXTURES\WATERELECTRIC1.DTX;0;DTX_VERSION_LT1;128;128;4;'0000101000000000;;DTX_SECTIONSFIXED ;DTX_ALPHA_MASK ;;0;0;5;8;0;0;0;129;253;62;249;126;349;
Blood2\SPRITETEXTURES\WATERELECTRIC2.DTX;0;DTX_VERSION_LT1;128;128;4;'0000101000000000;;DTX_SECTIONSFIXED ;DTX_ALPHA_MASK ;;0;0;5;8;0;0;0;129;253;62;249;126;349;
Blood2\SPRITETEXTURES\WATERELECTRIC3.DTX;0;DTX_VERSION_LT1;128;128;4;'0000101000000000;;DTX_SECTIONSFIXED ;DTX_ALPHA_MASK ;;0;0;5;8;0;0;0;129;253;62;249;126;349;
Blood2\SPRITETEXTURES\WATERELECTRIC4.DTX;0;DTX_VERSION_LT1;128;128;4;'0000101000000000;;DTX_SECTIONSFIXED ;DTX_ALPHA_MASK ;;0;0;5;8;0;0;0;129;253;62;249;126;349;
Blood2\SPRITETEXTURES\WATERELECTRIC5.DTX;0;DTX_VERSION_LT1;128;128;4;'0000101000000000;;DTX_SECTIONSFIXED ;DTX_ALPHA_MASK ;;0;0;5;8;0;0;0;129;253;62;249;126;349;
Blood2\SPRITETEXTURES\WATERELECTRIC6.DTX;0;DTX_VERSION_LT1;128;128;4;'0000101000000000;;DTX_SECTIONSFIXED ;DTX_ALPHA_MASK ;;0;0;5;8;0;0;0;129;253;62;249;126;349;
Blood2\SPRITETEXTURES\WATERGREEN.DTX;0;DTX_VERSION_LT1;128;128;4;'0000101000000000;;DTX_SECTIONSFIXED ;DTX_ALPHA_MASK ;;0;0;5;8;0;0;0;129;253;62;249;126;349;
Blood2\SPRITETEXTURES\WHITE.DTX;0;DTX_VERSION_LT1;128;128;4;'0000101000000000;;DTX_SECTIONSFIXED ;DTX_ALPHA_MASK ;;0;0;5;8;0;0;0;249;128;36;206;192;187;
Blood2\SPRITETEXTURES\WHITELIGHT1.DTX;0;DTX_VERSION_LT1;128;128;1;'0000101000000000;;DTX_SECTIONSFIXED ;DTX_ALPHA_MASK ;;0;0;5;8;0;0;0;249;128;36;206;192;187;
Blood2\SPRITETEXTURES\WHITELIGHT2.DTX;0;DTX_VERSION_LT1;128;128;4;'0000101000000000;;DTX_SECTIONSFIXED ;DTX_ALPHA_MASK ;;0;0;5;8;0;0;0;249;128;36;206;192;187;
Blood2\SPRITETEXTURES\WHITELIGHT3.DTX;0;DTX_VERSION_LT1;128;128;4;'0000101000000000;;DTX_SECTIONSFIXED ;DTX_ALPHA_MASK ;;0;0;5;8;0;0;0;249;128;36;206;192;187;
Blood2\SPRITETEXTURES\YELLOWFLARE1.DTX;0;DTX_VERSION_LT1;128;128;4;'0000101000000000;;DTX_SECTIONSFIXED ;DTX_ALPHA_MASK ;;0;0;5;8;0;0;0;249;128;36;206;192;187;
Blood2\SPRITETEXTURES\YELLOWFLARE2.DTX;0;DTX_VERSION_LT1;128;128;4;'0000101000000000;;DTX_SECTIONSFIXED ;DTX_ALPHA_MASK ;;0;0;5;8;0;0;0;249;128;36;206;192;187;
Blood2\TEXTURES\BLUEYELLOW\99CENT.DTX;0;DTX_VERSION_LT1;64;64;4;'0000100100000000;;DTX_SECTIONSFIXED ;;DTX_FULLBRITE ;0;20;2;8;0;0;0;47;116;61;212;238;353;
Blood2\TEXTURES\BLUEYELLOW\ANCIENTFLOOR.DTX;0;DTX_VERSION_LT1;128;128;2;'0000100100000000;;DTX_SECTIONSFIXED ;;DTX_FULLBRITE ;0;10;0;8;0;0;0;16;155;23;44;2;55;
Blood2\TEXTURES\BLUEYELLOW\ANIMATRONIC.DTX;0;DTX_VERSION_LT1;64;32;4;'0000100000000000;;DTX_SECTIONSFIXED ;;;0;20;2;8;0;0;0;129;253;62;249;126;349;
Blood2\TEXTURES\BLUEYELLOW\APRTMNTDOOR2.DTX;0;DTX_VERSION_LT1;128;128;4;'0000100000000000;;DTX_SECTIONSFIXED ;;;0;30;0;8;0;0;0;129;253;62;249;126;349;
Blood2\TEXTURES\BLUEYELLOW\APRTMNTDOOR5.DTX;0;DTX_VERSION_LT1;64;128;4;'0000100000000000;;DTX_SECTIONSFIXED ;;;0;30;0;8;0;0;0;129;253;62;249;126;349;
Blood2\TEXTURES\BLUEYELLOW\ARROWS.DTX;0;DTX_VERSION_LT1;32;128;4;'0000100000000000;;DTX_SECTIONSFIXED ;;;0;20;2;8;0;0;0;129;253;62;249;126;349;
Blood2\TEXTURES\BLUEYELLOW\ARROWS2.DTX;0;DTX_VERSION_LT1;16;64;4;'0000100000000000;;DTX_SECTIONSFIXED ;;;0;20;2;8;0;0;0;129;253;62;249;126;349;
Blood2\TEXTURES\BLUEYELLOW\ASFALTLINE1.DTX;0;DTX_VERSION_LT1;128;128;4;'0000100000000000;;DTX_SECTIONSFIXED ;;;0;10;0;8;0;0;0;129;253;62;249;126;349;
Blood2\TEXTURES\BLUEYELLOW\ASFALTLINE1B.DTX;0;DTX_VERSION_LT1;128;128;4;'0000100000000000;;DTX_SECTIONSFIXED ;;;0;10;0;8;0;0;0;129;253;62;249;126;349;
Blood2\TEXTURES\BLUEYELLOW\ASFALTLINE2.DTX;0;DTX_VERSION_LT1;128;128;4;'0000100000000000;;DTX_SECTIONSFIXED ;;;0;10;0;8;0;0;0;129;253;62;249;126;349;
Blood2\TEXTURES\BLUEYELLOW\ASFALTLINE2B.DTX;0;DTX_VERSION_LT1;128;128;4;'0000100000000000;;DTX_SECTIONSFIXED ;;;0;10;0;8;0;0;0;129;253;62;249;126;349;
Blood2\TEXTURES\BLUEYELLOW\B16BIG.DTX;0;DTX_VERSION_LT1;128;128;4;'0000100000000000;;DTX_SECTIONSFIXED ;;;0;20;0;8;0;0;0;129;253;62;249;126;349;
Blood2\TEXTURES\BLUEYELLOW\B16SMALL.DTX;0;DTX_VERSION_LT1;64;64;4;'0000100000000000;;DTX_SECTIONSFIXED ;;;0;20;2;8;0;0;0;129;253;62;249;126;349;
Blood2\TEXTURES\BLUEYELLOW\BATHROOMF.DTX;0;DTX_VERSION_LT1;32;32;4;'0000100000000000;;DTX_SECTIONSFIXED ;;;0;20;2;8;0;0;0;129;253;62;249;126;349;
Blood2\TEXTURES\BLUEYELLOW\BATHROOMM.DTX;0;DTX_VERSION_LT1;32;32;4;'0000100000000000;;DTX_SECTIONSFIXED ;;;0;20;2;8;0;0;0;129;253;62;249;126;349;
Blood2\TEXTURES\BLUEYELLOW\BED.DTX;0;DTX_VERSION_LT1;32;128;4;'0000100000000000;;DTX_SECTIONSFIXED ;;;0;80;0;8;0;0;0;129;253;62;249;126;349;
Blood2\TEXTURES\BLUEYELLOW\BIGM1.DTX;0;DTX_VERSION_LT1;128;128;4;'0000100000000000;;DTX_SECTIONSFIXED ;;;0;30;0;8;0;0;0;129;253;62;249;126;349;
Blood2\TEXTURES\BLUEYELLOW\BIGM2.DTX;0;DTX_VERSION_LT1;128;128;4;'0000100000000000;;DTX_SECTIONSFIXED ;;;0;30;0;8;0;0;0;129;253;62;249;126;349;
Blood2\TEXTURES\BLUEYELLOW\BIGMBASE.DTX;0;DTX_VERSION_LT1;128;128;4;'0000100000000000;;DTX_SECTIONSFIXED ;;;0;10;0;8;0;0;0;3;85;45;104;102;258;
Blood2\TEXTURES\BLUEYELLOW\BLACKBRIK1.DTX;0;DTX_VERSION_LT1;64;64;4;'0000100000000000;;DTX_SECTIONSFIXED ;;;0;10;0;8;0;0;0;129;253;62;249;126;349;
Blood2\TEXTURES\BLUEYELLOW\BLACKBRIK2.DTX;0;DTX_VERSION_LT1;128;128;4;'0000100000000000;;DTX_SECTIONSFIXED ;;;0;10;0;8;0;0;0;129;253;62;249;126;349;
Blood2\TEXTURES\BLUEYELLOW\BLACKBRIK2B.DTX;0;DTX_VERSION_LT1;128;128;4;'0000100000000000;;DTX_SECTIONSFIXED ;;;0;10;0;8;0;0;0;129;253;62;249;126;349;
Blood2\TEXTURES\BLUEYELLOW\BLACKBRIK2C.DTX;0;DTX_VERSION_LT1;128;128;4;'0000100000000000;;DTX_SECTIONSFIXED ;;;0;10;0;8;0;0;0;129;253;62;249;126;349;
Blood2\TEXTURES\BLUEYELLOW\BLACKBRIK2D.DTX;0;DTX_VERSION_LT1;128;128;4;'0000100000000000;;DTX_SECTIONSFIXED ;;;0;10;0;8;0;0;0;129;253;62;249;126;349;
Blood2\TEXTURES\BLUEYELLOW\BLUBRIK.DTX;0;DTX_VERSION_LT1;128;128;4;'0000100000000000;;DTX_SECTIONSFIXED ;;;0;10;0;8;0;0;0;129;253;62;249;126;349;
Blood2\TEXTURES\BLUEYELLOW\BLUBRIKB.DTX;0;DTX_VERSION_LT1;128;128;4;'0000100000000000;;DTX_SECTIONSFIXED ;;;0;10;0;8;0;0;0;129;253;62;249;126;349;
Blood2\TEXTURES\BLUEYELLOW\BLUBRIKEDGE.DTX;0;DTX_VERSION_LT1;128;128;4;'0000100000000000;;DTX_SECTIONSFIXED ;;;0;10;0;8;0;0;0;129;253;62;249;126;349;
Blood2\TEXTURES\BLUEYELLOW\BLUE1.DTX;0;DTX_VERSION_LT1;128;128;4;'0000100000000000;;DTX_SECTIONSFIXED ;;;0;0;0;8;0;0;0;129;253;62;249;126;349;
Blood2\TEXTURES\BLUEYELLOW\BLUE2.DTX;0;DTX_VERSION_LT1;128;128;4;'0000100000000000;;DTX_SECTIONSFIXED ;;;0;10;0;8;0;0;0;129;253;62;249;126;349;
Blood2\TEXTURES\BLUEYELLOW\BLUECARPET.DTX;0;DTX_VERSION_LT1;128;128;4;'0000100000000000;;DTX_SECTIONSFIXED ;;;0;80;0;8;0;0;0;129;253;62;249;126;349;
Blood2\TEXTURES\BLUEYELLOW\BLUEFLOWER.DTX;0;DTX_VERSION_LT1;128;128;4;'0000100000000000;;DTX_SECTIONSFIXED ;;;0;80;0;8;0;0;0;129;253;62;249;126;349;
Blood2\TEXTURES\BLUEYELLOW\BLUEGLASS.DTX;0;DTX_VERSION_LT1;128;128;4;'0000101000000000;;DTX_SECTIONSFIXED ;DTX_ALPHA_MASK ;;0;50;0;8;0;0;0;129;253;62;249;126;349;
Blood2\TEXTURES\BLUEYELLOW\BLUEGLASS2.DTX;0;DTX_VERSION_LT1;32;32;4;'0000101000000000;;DTX_SECTIONSFIXED ;DTX_ALPHA_MASK ;;0;50;0;8;0;0;0;129;253;62;249;126;349;
Blood2\TEXTURES\BLUEYELLOW\BLUESKY.DTX;0;DTX_VERSION_LT1;16;16;4;'0000100000000000;;DTX_SECTIONSFIXED ;;;0;0;0;8;0;0;0;129;253;62;249;126;349;
Blood2\TEXTURES\BLUEYELLOW\BLUETILE.DTX;0;DTX_VERSION_LT1;64;64;4;'0000100000000000;;DTX_SECTIONSFIXED ;;;0;20;2;8;0;0;0;129;253;62;249;126;349;
Blood2\TEXTURES\BLUEYELLOW\BLUETILE2.DTX;0;DTX_VERSION_LT1;128;128;4;'0000100000000000;;DTX_SECTIONSFIXED ;;;0;10;0;8;0;0;0;129;253;62;249;126;349;
Blood2\TEXTURES\BLUEYELLOW\BLUETUBE.DTX;0;DTX_VERSION_LT1;128;64;4;'0000100000000000;;DTX_SECTIONSFIXED ;;;0;20;0;0;0;0;0;129;253;62;249;126;349;
Blood2\TEXTURES\BLUEYELLOW\BLUSTUCCO3.DTX;0;DTX_VERSION_LT1;256;128;4;'0000100000000000;;DTX_SECTIONSFIXED ;;;0;10;4;8;0;0;0;129;253;62;249;126;349;
Blood2\TEXTURES\BLUEYELLOW\BLUTILE1.DTX;0;DTX_VERSION_LT1;128;128;4;'0000100000000000;;DTX_SECTIONSFIXED ;;;0;10;0;8;0;0;0;129;253;62;249;126;349;
Blood2\TEXTURES\BLUEYELLOW\BLUTILE2.DTX;0;DTX_VERSION_LT1;128;128;4;'0000100000000000;;DTX_SECTIONSFIXED ;;;0;10;0;8;0;0;0;129;253;62;249;126;349;
Blood2\TEXTURES\BLUEYELLOW\BLUWCHEK.DTX;0;DTX_VERSION_LT1;64;64;4;'0000100000000000;;DTX_SECTIONSFIXED ;;;0;10;0;8;0;0;0;129;253;62;249;126;349;
Blood2\TEXTURES\BLUEYELLOW\BOARDA1.DTX;0;DTX_VERSION_LT1;128;128;4;'0000100000000000;;DTX_SECTIONSFIXED ;;;0;30;0;8;0;0;0;129;253;62;249;126;349;
Blood2\TEXTURES\BLUEYELLOW\BOARDA2.DTX;0;DTX_VERSION_LT1;128;128;4;'0000100000000000;;DTX_SECTIONSFIXED ;;;0;30;0;8;0;0;0;129;253;62;249;126;349;
Blood2\TEXTURES\BLUEYELLOW\BOARDA3.DTX;0;DTX_VERSION_LT1;128;128;4;'0000000000000000;;;;;0;30;0;0;0;0;0;129;253;62;249;126;349;
Blood2\TEXTURES\BLUEYELLOW\BOARDA4.DTX;0;DTX_VERSION_LT1;128;128;4;'0000000000000000;;;;;0;30;0;0;0;0;0;129;253;62;249;126;349;
Blood2\TEXTURES\BLUEYELLOW\BOARDA5.DTX;0;DTX_VERSION_LT1;128;128;4;'0000000000000000;;;;;0;30;0;0;0;0;0;129;253;62;249;126;349;
Blood2\TEXTURES\BLUEYELLOW\BOARDA6.DTX;0;DTX_VERSION_LT1;128;128;4;'0000000000000000;;;;;0;30;0;0;0;0;0;129;253;62;249;126;349;
Blood2\TEXTURES\BLUEYELLOW\BOARDB1.DTX;0;DTX_VERSION_LT1;128;128;4;'0000100000000000;;DTX_SECTIONSFIXED ;;;0;30;0;8;0;0;0;129;253;62;249;126;349;
Blood2\TEXTURES\BLUEYELLOW\BOARDB2.DTX;0;DTX_VERSION_LT1;128;128;4;'0000000000000000;;;;;0;30;0;0;0;0;0;129;253;62;249;126;349;
Blood2\TEXTURES\BLUEYELLOW\BOARDB3.DTX;0;DTX_VERSION_LT1;128;128;4;'0000000000000000;;;;;0;30;0;0;0;0;0;129;253;62;249;126;349;
Blood2\TEXTURES\BLUEYELLOW\BOARDB4.DTX;0;DTX_VERSION_LT1;128;128;4;'0000000000000000;;;;;0;30;0;0;0;0;0;129;253;62;249;126;349;
Blood2\TEXTURES\BLUEYELLOW\BOARDB5.DTX;0;DTX_VERSION_LT1;128;128;4;'0000000000000000;;;;;0;30;0;0;0;0;0;129;253;62;249;126;349;
Blood2\TEXTURES\BLUEYELLOW\BOARDB6.DTX;0;DTX_VERSION_LT1;128;128;4;'0000000000000000;;;;;0;30;0;0;0;0;0;129;253;62;249;126;349;
Blood2\TEXTURES\BLUEYELLOW\BOARDC1.DTX;0;DTX_VERSION_LT1;128;128;4;'0000100000000000;;DTX_SECTIONSFIXED ;;;0;30;0;8;0;0;0;129;253;62;249;126;349;
Blood2\TEXTURES\BLUEYELLOW\BOARDC2.DTX;0;DTX_VERSION_LT1;128;128;4;'0000000000000000;;;;;0;30;0;0;0;0;0;129;253;62;249;126;349;
Blood2\TEXTURES\BLUEYELLOW\BOARDC3.DTX;0;DTX_VERSION_LT1;128;128;4;'0000000000000000;;;;;0;30;0;0;0;0;0;129;253;62;249;126;349;
Blood2\TEXTURES\BLUEYELLOW\BOARDC4.DTX;0;DTX_VERSION_LT1;128;128;4;'0000000000000000;;;;;0;30;0;0;0;0;0;129;253;62;249;126;349;
Blood2\TEXTURES\BLUEYELLOW\BOARDC5.DTX;0;DTX_VERSION_LT1;128;128;4;'0000000000000000;;;;;0;30;0;0;0;0;0;129;253;62;249;126;349;
Blood2\TEXTURES\BLUEYELLOW\BOARDC6.DTX;0;DTX_VERSION_LT1;128;128;4;'0000000000000000;;;;;0;30;0;0;0;0;0;129;253;62;249;126;349;
Blood2\TEXTURES\BLUEYELLOW\BOARDE1.DTX;0;DTX_VERSION_LT1;128;128;4;'0000100000000000;;DTX_SECTIONSFIXED ;;;0;30;0;8;0;0;0;129;253;62;249;126;349;
Blood2\TEXTURES\BLUEYELLOW\BOARDE2.DTX;0;DTX_VERSION_LT1;128;128;4;'0000100000000000;;DTX_SECTIONSFIXED ;;;0;30;0;0;0;0;0;129;253;62;249;126;349;
Blood2\TEXTURES\BLUEYELLOW\BOARDE3.DTX;0;DTX_VERSION_LT1;128;128;4;'0000100000000000;;DTX_SECTIONSFIXED ;;;0;30;0;0;0;0;0;129;253;62;249;126;349;
Blood2\TEXTURES\BLUEYELLOW\BOARDE4.DTX;0;DTX_VERSION_LT1;128;128;4;'0000100000000000;;DTX_SECTIONSFIXED ;;;0;30;0;0;0;0;0;129;253;62;249;126;349;
Blood2\TEXTURES\BLUEYELLOW\BOARDE5.DTX;0;DTX_VERSION_LT1;128;128;4;'0000100000000000;;DTX_SECTIONSFIXED ;;;0;30;0;0;0;0;0;129;253;62;249;126;349;
Blood2\TEXTURES\BLUEYELLOW\BOARDE6.DTX;0;DTX_VERSION_LT1;128;128;4;'0000100000000000;;DTX_SECTIONSFIXED ;;;0;30;0;0;0;0;0;129;253;62;249;126;349;
Blood2\TEXTURES\BLUEYELLOW\BOARDF1.DTX;0;DTX_VERSION_LT1;128;128;4;'0000100000000000;;DTX_SECTIONSFIXED ;;;0;30;0;8;0;0;0;47;116;61;212;238;353;
Blood2\TEXTURES\BLUEYELLOW\BOARDF2.DTX;0;DTX_VERSION_LT1;128;128;4;'0000100000000000;;DTX_SECTIONSFIXED ;;;0;30;0;0;0;0;0;47;116;61;212;238;353;
